"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.priors0"	"Answer.priors1"	"Answer.priors2"	"Answer.priors3"	"Answer.priors4"	"Answer.priors5"	"Answer.priors6"	"Answer.priors7"	"Answer.priors8"	"Answer.priors9"	"Answer.priors10"	"Answer.orders"	"Answer.foods"	"Answer.quantities"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3I33IC7ZWF34OZYSQ322VL88NNV2AM"	11	"Submitted"	"Thu Nov 06 02:25:11 PST 2014"	"Wed Nov 05 09:09:40 PST 2014"	"Wed Nov 05 09:45:11 PST 2014"	""	""	""	""	""	"1"	"[0.025,0.3,0]"	"[0.95,0.775,0.7]"	"[0.525,0.65,0.625]"	"[0.025,0.575,0.675]"	"[0.025,0.15,0]"	"[0.025,0.15,0.025]"	"[0.025,0.075,0.025]"	"[0.025,0.05,0.025]"	"[0.025,0.025,0.025]"	"[0.025,0.05,0.025]"	"[0.05,0.05,0.025]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Cathy"",""Calvin"",""Diana""]"	"[""Barbara"",""Fiona"",""Ann""]"	"""M"""	"""25"""	"""4"""	"""english"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3BXQMRHWKZZEACGJ6Q2DAVY00V3MU8"	12	"Submitted"	"Thu Nov 06 02:28:50 PST 2014"	"Wed Nov 05 09:10:21 PST 2014"	"Wed Nov 05 09:48:50 PST 2014"	""	""	""	""	""	"1"	"[0,0.5,0.5]"	"[0.275,1,0.675]"	"[0,1,0.675]"	"[0,1,0.25]"	"[0,1,0.25]"	"[0,1,0]"	"[0,1,0.025]"	"[0,1,0.025]"	"[0.025,0.975,0]"	"[0,0.975,0]"	"[0,1,0]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Frank"",""David"",""Calvin""]"	"[""Fiona"",""Bob"",""Emma""]"	"""F"""	"""65"""	"""10"""	"""English"""	"""None"""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3IAS3U3I0FH9793KWH2YQWSE55G2BH"	13	"Submitted"	"Thu Nov 06 02:32:42 PST 2014"	"Wed Nov 05 09:09:59 PST 2014"	"Wed Nov 05 09:52:42 PST 2014"	""	""	""	""	""	"1"	"[0.1,0.225,0.35]"	"[0.675,0.675,0.625]"	"[0.825,0.8,0.775]"	"[0.575,0.675,0.825]"	"[0.375,0.325,0.625]"	"[0.25,0.2,0.425]"	"[0.125,0.1,0.3]"	"[0.1,0.05,0.125]"	"[0.1,0.05,0.05]"	"[0.1,0.05,0.05]"	"[0.1,0.025,0.025]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Frank"",""Barbara"",""Calvin""]"	"[""Emma"",""Ann"",""David""]"	"""M"""	"""35"""	"""6"""	"""english"""	"""none"""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3LYA37P8IQO4OP7ALN82QSE8M51KBK"	14	"Submitted"	"Thu Nov 06 03:07:25 PST 2014"	"Wed Nov 05 09:09:20 PST 2014"	"Wed Nov 05 10:27:25 PST 2014"	""	""	""	""	""	"1"	"[0.025,0.5,0.95]"	"[1,0.95,0.95]"	"[0.975,0.5,0.95]"	"[0.975,0.5,0.5]"	"[0.925,0.7,0.5]"	"[0.925,0.075,0.5]"	"[0.925,0.05,0.125]"	"[0.925,0.05,0.1]"	"[0.9,0.05,0.05]"	"[0.925,0.05,0]"	"[0.925,0,0.075]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Emma"",""Fiona"",""Bob""]"	"[""Barbara"",""Diana"",""Cathy""]"	"""F"""	"""35"""	"""4"""	"""English"""	"""none"""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3LRLIPTPEQAZ5F2IF986VHU24NGKAP"	15	"Submitted"	"Thu Nov 06 03:08:23 PST 2014"	"Wed Nov 05 09:08:58 PST 2014"	"Wed Nov 05 10:28:23 PST 2014"	""	""	""	""	""	"1"	"[0.775,0.8,0.725]"	"[0.825,0.85,0.825]"	"[0.2,0.825,0.75]"	"[0.15,0.825,0.6]"	"[0.1,0.825,0.5]"	"[0,0.825,0.5]"	"[0,0.825,0.3]"	"[0,0.5,0.2]"	"[0,0.325,0.1]"	"[0,0.325,0.05]"	"[0,0.175,0]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Cathy"",""Diana"",""Frank""]"	"[""Calvin"",""Emma"",""Albert""]"	"""M"""	"""25"""	"""4"""	"""English"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"32SCWG5HIH5ZT4NV2OW2BTEF2EWP65"	16	"Submitted"	"Thu Nov 06 03:17:29 PST 2014"	"Wed Nov 05 09:09:27 PST 2014"	"Wed Nov 05 10:37:29 PST 2014"	""	""	""	""	""	"1"	"[0.5,0.5,0.625]"	"[0.6,0.2,0.075]"	"[0.6,0,0.175]"	"[0.525,0,0.3]"	"[0.425,0,0.375]"	"[0.325,0,0.45]"	"[0.275,0,0.525]"	"[0.2,0,0.575]"	"[0.15,0,0.475]"	"[0.1,0,0.375]"	"[0.075,0,0.275]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Albert"",""Diana"",""Ann""]"	"[""Bob"",""David"",""Fiona""]"	"""F"""	"""35"""	"""4"""	"""english"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3ZQIG0FLQEHAS3ZXFII5FF2AC4QWVY"	17	"Submitted"	"Thu Nov 06 03:25:34 PST 2014"	"Wed Nov 05 09:09:20 PST 2014"	"Wed Nov 05 10:45:34 PST 2014"	""	""	""	""	""	"1"	"[0.975,0.85,0.375]"	"[0.85,0.95,0.675]"	"[0.35,0.95,0.9]"	"[0.1,1,0.925]"	"[0,0.925,0.85]"	"[0,0.95,0.575]"	"[0.025,1,0.325]"	"[0,0.95,0.225]"	"[0.025,0.975,0.175]"	"[0,0.975,0.1]"	"[0,0.975,0.075]"	"[1,2,3]"	"[""pies"",""M&M's"",""cookies""]"	"[10,10,10]"	"[""Albert"",""Ann"",""Bob""]"	"[""Barbara"",""Diana"",""Calvin""]"	"""F"""	"""35"""	"""6"""	"""english"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3NG53N1RLVKMXI6JV3T0V7A689MP8R"	18	"Submitted"	"Thu Nov 06 03:31:11 PST 2014"	"Wed Nov 05 09:09:40 PST 2014"	"Wed Nov 05 10:51:11 PST 2014"	""	""	""	""	""	"1"	"[0.7,0.5,0.75]"	"[0.725,0.725,0.675]"	"[0.725,0.55,0.825]"	"[0.725,0.425,0.725]"	"[0.725,0.025,0.875]"	"[0.425,0.025,0.85]"	"[0.35,0.025,0.875]"	"[0.125,0,0.875]"	"[0.05,0.025,0.85]"	"[0.025,0,0.825]"	"[0.025,0,0.825]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Calvin"",""Emma"",""Frank""]"	"[""Albert"",""Barbara"",""Diana""]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"33JKGHPFYCV1FMWA9PQRW066SZAMNG"	19	"Submitted"	"Thu Nov 06 03:42:31 PST 2014"	"Wed Nov 05 09:09:00 PST 2014"	"Wed Nov 05 11:02:31 PST 2014"	""	""	""	""	""	"1"	"[0.5,0.5,0.5]"	"[0.5,0.5,0.5]"	"[0.5,0,0.5]"	"[0.5,0,0.5]"	"[0.5,0,0.5]"	"[0,0,0.5]"	"[0,0,0.5]"	"[0,0,0]"	"[0,0,0]"	"[0,0,0]"	"[0,0,0]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Bob"",""Ann"",""Frank""]"	"[""Fiona"",""Emma"",""Diana""]"	"""M"""	"""25"""	"""0"""	"""English"""	""""""
"30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"3AHTORI2CVY129KTNOX2YTMBWIYHXO"	"Fun experiment about behaviors!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment"	"$0.40"	"Wed Nov 05 09:08:46 PST 2014"	"20"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Thu Nov 06 01:48:46 PST 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAXS4LK9DQ39NKYVJTLSDT"	"386CSBG1OZNKTGOA21BRBY4P7AI6QD"	20	"Submitted"	"Thu Nov 06 03:48:24 PST 2014"	"Wed Nov 05 09:09:59 PST 2014"	"Wed Nov 05 11:08:24 PST 2014"	""	""	""	""	""	"1"	"[0.7,0.625,0.8]"	"[0.75,0.675,0.775]"	"[0.75,0.35,0.775]"	"[0.75,0.15,0.75]"	"[0.725,0.15,0.775]"	"[0.325,0.025,0.75]"	"[0.125,0.025,0.75]"	"[0.075,0.025,0.725]"	"[0.075,0.025,0.7]"	"[0.1,0.025,0.75]"	"[0.1,0.025,0.8]"	"[1,2,3]"	"[""cookies"",""pies"",""M&M's""]"	"[10,10,10]"	"[""Calvin"",""Cathy"",""Fiona""]"	"[""Diana"",""Bob"",""Albert""]"	"""M"""	"""35"""	"""6"""	"""english"""	""""""
